# go_id	kind	status	crystal_refs	notes
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonRenderFrameHostReusedCrossSite	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonRenderFrameHostReusedSameSite	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonRendererProcessCrashed	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonRendererProcessKilled	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonRequestedAudioCapturePermission	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonRequestedBackForwardCacheBlockedSensors	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonRequestedBackgroundWorkPermission	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonRequestedByWebViewClient	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonRequestedMIDIPermission	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonRequestedStorageAccessGrant	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonRequestedVideoCapturePermission	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonSchedulerTrackedFeatureUsed	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonSchemeNotHTTPOrHTTPS	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonServiceWorkerClaim	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonServiceWorkerPostMessage	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonServiceWorkerUnregistration	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonServiceWorkerVersionActivation	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonSessionRestored	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonSharedWorker	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonSmartCard	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonSpeechRecognizer	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonSpeechSynthesis	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonSubframeIsNavigating	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonSubresourceHasCacheControlNoCache	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonSubresourceHasCacheControlNoStore	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonTimeout	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonTimeoutPuttingInCache	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonTypeCircumstantial	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonTypePageSupportNeeded	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonTypeSupportPending	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonUnknown	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonUnloadHandler	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonUnloadHandlerExistsInMainFrame	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonUnloadHandlerExistsInSubFrame	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonUserAgentOverrideDiffers	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonWasGrantedMediaAccess	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonWebDatabase	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonWebHID	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonWebLocks	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonWebNfc	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonWebOTPService	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonWebRTC	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonWebRTCSticky	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonWebShare	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonWebSocket	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonWebSocketSticky	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonWebTransport	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonWebTransportSticky	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonWebViewDocumentStartJavascriptChanged	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonWebViewJavaScriptObjectChanged	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonWebViewMessageListenerInjected	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonWebViewSafeBrowsingAllowlistChanged	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonWebViewSettingsChanged	const	missing		heuristic-filter
lib/proto/page.go::const::PageBackForwardCacheNotRestoredReasonWebXR	const	missing		heuristic-filter
lib/proto/page.go::const::PageCaptureScreenshotFormatJpeg	const	missing		heuristic-filter
lib/proto/page.go::const::PageCaptureScreenshotFormatPng	const	missing		heuristic-filter
lib/proto/page.go::const::PageCaptureScreenshotFormatWebp	const	missing		heuristic-filter
lib/proto/page.go::const::PageCaptureSnapshotFormatMhtml	const	missing		heuristic-filter
lib/proto/page.go::const::PageClientNavigationDispositionCurrentTab	const	missing		heuristic-filter
lib/proto/page.go::const::PageClientNavigationDispositionDownload	const	missing		heuristic-filter
lib/proto/page.go::const::PageClientNavigationDispositionNewTab	const	missing		heuristic-filter
lib/proto/page.go::const::PageClientNavigationDispositionNewWindow	const	missing		heuristic-filter
lib/proto/page.go::const::PageClientNavigationReasonAnchorClick	const	missing		heuristic-filter
lib/proto/page.go::const::PageClientNavigationReasonFormSubmissionGet	const	missing		heuristic-filter
lib/proto/page.go::const::PageClientNavigationReasonFormSubmissionPost	const	missing		heuristic-filter
lib/proto/page.go::const::PageClientNavigationReasonHTTPHeaderRefresh	const	missing		heuristic-filter
lib/proto/page.go::const::PageClientNavigationReasonMetaTagRefresh	const	missing		heuristic-filter
lib/proto/page.go::const::PageClientNavigationReasonPageBlockInterstitial	const	missing		heuristic-filter
lib/proto/page.go::const::PageClientNavigationReasonReload	const	missing		heuristic-filter
lib/proto/page.go::const::PageClientNavigationReasonScriptInitiated	const	missing		heuristic-filter
lib/proto/page.go::const::PageCrossOriginIsolatedContextTypeIsolated	const	missing		heuristic-filter
lib/proto/page.go::const::PageCrossOriginIsolatedContextTypeNotIsolated	const	missing		heuristic-filter
lib/proto/page.go::const::PageCrossOriginIsolatedContextTypeNotIsolatedFeatureDisabled	const	missing		heuristic-filter
lib/proto/page.go::const::PageDialogTypeAlert	const	missing		heuristic-filter
lib/proto/page.go::const::PageDialogTypeBeforeunload	const	missing		heuristic-filter
lib/proto/page.go::const::PageDialogTypeConfirm	const	missing		heuristic-filter
lib/proto/page.go::const::PageDialogTypePrompt	const	missing		heuristic-filter
lib/proto/page.go::const::PageDownloadProgressStateCanceled	const	missing		heuristic-filter
lib/proto/page.go::const::PageDownloadProgressStateCompleted	const	missing		heuristic-filter
lib/proto/page.go::const::PageDownloadProgressStateInProgress	const	missing		heuristic-filter
lib/proto/page.go::const::PageFileChooserOpenedModeSelectMultiple	const	missing		heuristic-filter
lib/proto/page.go::const::PageFileChooserOpenedModeSelectSingle	const	missing		heuristic-filter
lib/proto/page.go::const::PageFrameDetachedReasonRemove	const	missing		heuristic-filter
lib/proto/page.go::const::PageFrameDetachedReasonSwap	const	missing		heuristic-filter
lib/proto/page.go::const::PageGatedAPIFeaturesPerformanceMeasureMemory	const	missing		heuristic-filter
lib/proto/page.go::const::PageGatedAPIFeaturesPerformanceProfile	const	missing		heuristic-filter
lib/proto/page.go::const::PageGatedAPIFeaturesSharedArrayBuffers	const	missing		heuristic-filter
lib/proto/page.go::const::PageGatedAPIFeaturesSharedArrayBuffersTransferAllowed	const	missing		heuristic-filter
lib/proto/page.go::const::PageLifecycleEventNameDOMContentLoaded	const	missing		heuristic-filter
lib/proto/page.go::const::PageLifecycleEventNameFirstContentfulPaint	const	missing		heuristic-filter
lib/proto/page.go::const::PageLifecycleEventNameFirstImagePaint	const	missing		heuristic-filter
lib/proto/page.go::const::PageLifecycleEventNameFirstMeaningfulPaint	const	missing		heuristic-filter
lib/proto/page.go::const::PageLifecycleEventNameFirstMeaningfulPaintCandidate	const	missing		heuristic-filter
lib/proto/page.go::const::PageLifecycleEventNameFirstPaint	const	missing		heuristic-filter
lib/proto/page.go::const::PageLifecycleEventNameInit	const	missing		heuristic-filter
lib/proto/page.go::const::PageLifecycleEventNameLoad	const	missing		heuristic-filter
lib/proto/page.go::const::PageLifecycleEventNameNetworkAlmostIdle	const	missing		heuristic-filter
lib/proto/page.go::const::PageLifecycleEventNameNetworkIdle	const	missing		heuristic-filter
lib/proto/page.go::const::PageNavigationTypeBackForwardCacheRestore	const	missing		heuristic-filter
lib/proto/page.go::const::PageNavigationTypeNavigation	const	missing		heuristic-filter
lib/proto/page.go::const::PageOriginTrialStatusEnabled	const	missing		heuristic-filter
lib/proto/page.go::const::PageOriginTrialStatusOSNotSupported	const	missing		heuristic-filter
lib/proto/page.go::const::PageOriginTrialStatusTrialNotAllowed	const	missing		heuristic-filter
lib/proto/page.go::const::PageOriginTrialStatusValidTokenNotProvided	const	missing		heuristic-filter
lib/proto/page.go::const::PageOriginTrialTokenStatusExpired	const	missing		heuristic-filter
lib/proto/page.go::const::PageOriginTrialTokenStatusFeatureDisabled	const	missing		heuristic-filter
lib/proto/page.go::const::PageOriginTrialTokenStatusFeatureDisabledForUser	const	missing		heuristic-filter
lib/proto/page.go::const::PageOriginTrialTokenStatusInsecure	const	missing		heuristic-filter
lib/proto/page.go::const::PageOriginTrialTokenStatusInvalidSignature	const	missing		heuristic-filter
lib/proto/page.go::const::PageOriginTrialTokenStatusMalformed	const	missing		heuristic-filter
lib/proto/page.go::const::PageOriginTrialTokenStatusNotSupported	const	missing		heuristic-filter
lib/proto/page.go::const::PageOriginTrialTokenStatusSuccess	const	missing		heuristic-filter
lib/proto/page.go::const::PageOriginTrialTokenStatusTokenDisabled	const	missing		heuristic-filter
lib/proto/page.go::const::PageOriginTrialTokenStatusUnknownTrial	const	missing		heuristic-filter
lib/proto/page.go::const::PageOriginTrialTokenStatusWrongOrigin	const	missing		heuristic-filter
lib/proto/page.go::const::PageOriginTrialTokenStatusWrongVersion	const	missing		heuristic-filter
lib/proto/page.go::const::PageOriginTrialUsageRestrictionNone	const	missing		heuristic-filter
lib/proto/page.go::const::PageOriginTrialUsageRestrictionSubset	const	missing		heuristic-filter
lib/proto/page.go::const::PagePermissionsPolicyBlockReasonHeader	const	missing		heuristic-filter
lib/proto/page.go::const::PagePermissionsPolicyBlockReasonIframeAttribute	const	missing		heuristic-filter
lib/proto/page.go::const::PagePermissionsPolicyBlockReasonInFencedFrameTree	const	missing		heuristic-filter
lib/proto/page.go::const::PagePermissionsPolicyBlockReasonInIsolatedApp	const	missing		heuristic-filter
lib/proto/page.go::const::PagePermissionsPolicyFeatureAccelerometer	const	missing		heuristic-filter
lib/proto/page.go::const::PagePermissionsPolicyFeatureAmbientLightSensor	const	missing		heuristic-filter
lib/proto/page.go::const::PagePermissionsPolicyFeatureAttributionReporting	const	missing		heuristic-filter
lib/proto/page.go::const::PagePermissionsPolicyFeatureAutoplay	const	missing		heuristic-filter
lib/proto/page.go::const::PagePermissionsPolicyFeatureBluetooth	const	missing		heuristic-filter
lib/proto/page.go::const::PagePermissionsPolicyFeatureBrowsingTopics	const	missing		heuristic-filter
lib/proto/page.go::const::PagePermissionsPolicyFeatureCamera	const	missing		heuristic-filter
lib/proto/page.go::const::PagePermissionsPolicyFeatureCapturedSurfaceControl	const	missing		heuristic-filter
lib/proto/page.go::const::PagePermissionsPolicyFeatureChDeviceMemory	const	missing		heuristic-filter
lib/proto/page.go::const::PagePermissionsPolicyFeatureChDownlink	const	missing		heuristic-filter
lib/proto/page.go::const::PagePermissionsPolicyFeatureChDpr	const	missing		heuristic-filter
lib/proto/page.go::const::PagePermissionsPolicyFeatureChEct	const	missing		heuristic-filter
lib/proto/page.go::const::PagePermissionsPolicyFeatureChPrefersColorScheme	const	missing		heuristic-filter
lib/proto/page.go::const::PagePermissionsPolicyFeatureChPrefersReducedMotion	const	missing		heuristic-filter
lib/proto/page.go::const::PagePermissionsPolicyFeatureChPrefersReducedTransparency	const	missing		heuristic-filter
lib/proto/page.go::const::PagePermissionsPolicyFeatureChRtt	const	missing		heuristic-filter
lib/proto/page.go::const::PagePermissionsPolicyFeatureChSaveData	const	missing		heuristic-filter
lib/proto/page.go::const::PagePermissionsPolicyFeatureChUa	const	missing		heuristic-filter
lib/proto/page.go::const::PagePermissionsPolicyFeatureChUaArch	const	missing		heuristic-filter
lib/proto/page.go::const::PagePermissionsPolicyFeatureChUaBitness	const	missing		heuristic-filter
lib/proto/page.go::const::PagePermissionsPolicyFeatureChUaFormFactors	const	missing		heuristic-filter
lib/proto/page.go::const::PagePermissionsPolicyFeatureChUaFullVersion	const	missing		heuristic-filter
lib/proto/page.go::const::PagePermissionsPolicyFeatureChUaFullVersionList	const	missing		heuristic-filter
lib/proto/page.go::const::PagePermissionsPolicyFeatureChUaMobile	const	missing		heuristic-filter
lib/proto/page.go::const::PagePermissionsPolicyFeatureChUaModel	const	missing		heuristic-filter
