# go_id	kind	status	crystal_refs	notes
lib/launcher/launcher.go::method::Launcher.Launch	method	missing		auto-generated
lib/launcher/launcher.go::method::Launcher.Leakless	method	missing		auto-generated
lib/launcher/launcher.go::method::Launcher.Logger	method	missing		auto-generated
lib/launcher/launcher.go::method::Launcher.MustLaunch	method	missing		auto-generated
lib/launcher/launcher.go::method::Launcher.NoSandbox	method	missing		auto-generated
lib/launcher/launcher.go::method::Launcher.PID	method	missing		auto-generated
lib/launcher/launcher.go::method::Launcher.Preferences	method	missing		auto-generated
lib/launcher/launcher.go::method::Launcher.ProfileDir	method	missing		auto-generated
lib/launcher/launcher.go::method::Launcher.Proxy	method	missing		auto-generated
lib/launcher/launcher.go::method::Launcher.RemoteDebuggingPort	method	missing		auto-generated
lib/launcher/launcher.go::method::Launcher.Revision	method	missing		auto-generated
lib/launcher/launcher.go::method::Launcher.Set	method	missing		auto-generated
lib/launcher/launcher.go::method::Launcher.StartURL	method	missing		auto-generated
lib/launcher/launcher.go::method::Launcher.UserDataDir	method	missing		auto-generated
lib/launcher/launcher.go::method::Launcher.WindowPosition	method	missing		auto-generated
lib/launcher/launcher.go::method::Launcher.WindowSize	method	missing		auto-generated
lib/launcher/launcher.go::method::Launcher.WorkingDir	method	missing		auto-generated
lib/launcher/launcher.go::method::Launcher.XVFB	method	missing		auto-generated
lib/launcher/launcher.go::struct::Launcher	struct	missing		auto-generated
lib/launcher/launcher_test.go::test::TestAppMode	test	missing		auto-generated
lib/launcher/launcher_test.go::test::TestBrowserDownloadErr	test	missing		auto-generated
lib/launcher/launcher_test.go::test::TestBrowserValid	test	missing		auto-generated
lib/launcher/launcher_test.go::test::TestDownload	test	missing		auto-generated
lib/launcher/launcher_test.go::test::TestDownloadHosts	test	missing		auto-generated
lib/launcher/launcher_test.go::test::TestGetWebSocketDebuggerURLErr	test	missing		auto-generated
lib/launcher/launcher_test.go::test::TestIgnoreCerts	test	missing		auto-generated
lib/launcher/launcher_test.go::test::TestIgnoreCerts_InvalidCert	test	missing		auto-generated
lib/launcher/launcher_test.go::test::TestLaunch	test	missing		auto-generated
lib/launcher/launcher_test.go::test::TestLaunchErr	test	missing		auto-generated
lib/launcher/launcher_test.go::test::TestLaunchMultiTimes	test	missing		auto-generated
lib/launcher/launcher_test.go::test::TestLaunchUserMode	test	missing		auto-generated
lib/launcher/launcher_test.go::test::TestProfileDir	test	missing		auto-generated
lib/launcher/launcher_test.go::test::TestUserModeErr	test	missing		auto-generated
lib/launcher/manager.go::const::HeaderName	const	missing		auto-generated
lib/launcher/manager.go::func::MustNewManaged	func	missing		auto-generated
lib/launcher/manager.go::func::NewManaged	func	missing		auto-generated
lib/launcher/manager.go::func::NewManager	func	missing		auto-generated
lib/launcher/manager.go::method::Launcher.Client	method	missing		auto-generated
lib/launcher/manager.go::method::Launcher.ClientHeader	method	missing		auto-generated
lib/launcher/manager.go::method::Launcher.JSON	method	missing		auto-generated
lib/launcher/manager.go::method::Launcher.KeepUserDataDir	method	missing		auto-generated
lib/launcher/manager.go::method::Launcher.MustClient	method	missing		auto-generated
lib/launcher/manager.go::method::Manager.ServeHTTP	method	missing		auto-generated
lib/launcher/manager.go::struct::Manager	struct	missing		auto-generated
lib/launcher/private_test.go::test::TestGetURLErr	test	missing		auto-generated
lib/launcher/private_test.go::test::TestLaunchClient	test	missing		auto-generated
lib/launcher/private_test.go::test::TestLaunchErrs	test	missing		auto-generated
lib/launcher/private_test.go::test::TestLaunchOptions	test	missing		auto-generated
lib/launcher/private_test.go::test::TestManaged	test	missing		auto-generated
lib/launcher/private_test.go::test::TestTestOpen	test	missing		auto-generated
lib/launcher/private_test.go::test::TestToHTTP	test	missing		auto-generated
lib/launcher/private_test.go::test::TestToWS	test	missing		auto-generated
lib/launcher/private_test.go::test::TestURLParserErr	test	missing		auto-generated
lib/launcher/revision.go::const::RevisionDefault	const	missing		auto-generated
lib/launcher/revision.go::const::RevisionPlaywright	const	missing		auto-generated
lib/launcher/revision/main.go::const::RevisionDefault	const	missing		auto-generated
lib/launcher/revision/main.go::const::RevisionPlaywright	const	missing		auto-generated
lib/launcher/url_parser.go::func::MustResolveURL	func	missing		auto-generated
lib/launcher/url_parser.go::func::NewURLParser	func	missing		auto-generated
lib/launcher/url_parser.go::func::ResolveURL	func	missing		auto-generated
lib/launcher/url_parser.go::method::URLParser.Context	method	missing		auto-generated
lib/launcher/url_parser.go::method::URLParser.Err	method	missing		auto-generated
lib/launcher/url_parser.go::method::URLParser.Write	method	missing		auto-generated
lib/launcher/url_parser.go::struct::URLParser	struct	missing		auto-generated
lib/proto/a_interface.go::func::GetType	func	missing		auto-generated
lib/proto/a_interface.go::func::ParseMethodName	func	missing		auto-generated
lib/proto/a_interface.go::type::Client	type	missing		auto-generated
lib/proto/a_interface.go::type::Contextable	type	missing		auto-generated
lib/proto/a_interface.go::type::Event	type	missing		auto-generated
lib/proto/a_interface.go::type::Request	type	missing		auto-generated
lib/proto/a_interface.go::type::Sessionable	type	missing		auto-generated
lib/proto/a_patch.go::func::CookiesToParams	func	missing		auto-generated
lib/proto/a_patch.go::func::NewPoint	func	missing		auto-generated
lib/proto/a_patch.go::method::DOMGetContentQuadsResult.Box	method	missing		auto-generated
lib/proto/a_patch.go::method::DOMGetContentQuadsResult.OnePointInside	method	missing		auto-generated
lib/proto/a_patch.go::method::DOMQuad.Area	method	missing		auto-generated
lib/proto/a_patch.go::method::DOMQuad.Center	method	missing		auto-generated
lib/proto/a_patch.go::method::DOMQuad.Each	method	missing		auto-generated
lib/proto/a_patch.go::method::DOMQuad.Len	method	missing		auto-generated
lib/proto/a_patch.go::method::InputTouchPoint.MoveTo	method	missing		auto-generated
lib/proto/a_patch.go::method::MonotonicTime.Duration	method	missing		auto-generated
lib/proto/a_patch.go::method::MonotonicTime.String	method	missing		auto-generated
lib/proto/a_patch.go::method::Point.Add	method	missing		auto-generated
lib/proto/a_patch.go::method::Point.Minus	method	missing		auto-generated
lib/proto/a_patch.go::method::Point.Scale	method	missing		auto-generated
lib/proto/a_patch.go::method::Shape.Box	method	missing		auto-generated
lib/proto/a_patch.go::method::TimeSinceEpoch.String	method	missing		auto-generated
lib/proto/a_patch.go::method::TimeSinceEpoch.Time	method	missing		auto-generated
lib/proto/a_patch.go::struct::Point	struct	missing		auto-generated
lib/proto/a_patch.go::type::MonotonicTime	type	missing		auto-generated
lib/proto/a_patch.go::type::Shape	type	missing		auto-generated
lib/proto/a_patch.go::type::TimeSinceEpoch	type	missing		auto-generated
lib/proto/a_utils.go::func::PatternToReg	func	missing		auto-generated
lib/proto/a_utils_test.go::test::Test	test	missing		auto-generated
lib/proto/accessibility.go::const::AccessibilityAXPropertyNameActivedescendant	const	missing		auto-generated
lib/proto/accessibility.go::const::AccessibilityAXPropertyNameAtomic	const	missing		auto-generated
lib/proto/accessibility.go::const::AccessibilityAXPropertyNameAutocomplete	const	missing		auto-generated
lib/proto/accessibility.go::const::AccessibilityAXPropertyNameBusy	const	missing		auto-generated
lib/proto/accessibility.go::const::AccessibilityAXPropertyNameChecked	const	missing		auto-generated
lib/proto/accessibility.go::const::AccessibilityAXPropertyNameControls	const	missing		auto-generated
lib/proto/accessibility.go::const::AccessibilityAXPropertyNameDescribedby	const	missing		auto-generated
lib/proto/accessibility.go::const::AccessibilityAXPropertyNameDetails	const	missing		auto-generated
lib/proto/accessibility.go::const::AccessibilityAXPropertyNameDisabled	const	missing		auto-generated
lib/proto/accessibility.go::const::AccessibilityAXPropertyNameEditable	const	missing		auto-generated
lib/proto/accessibility.go::const::AccessibilityAXPropertyNameErrormessage	const	missing		auto-generated
lib/proto/accessibility.go::const::AccessibilityAXPropertyNameExpanded	const	missing		auto-generated
lib/proto/accessibility.go::const::AccessibilityAXPropertyNameFlowto	const	missing		auto-generated
lib/proto/accessibility.go::const::AccessibilityAXPropertyNameFocusable	const	missing		auto-generated
lib/proto/accessibility.go::const::AccessibilityAXPropertyNameFocused	const	missing		auto-generated
lib/proto/accessibility.go::const::AccessibilityAXPropertyNameHasPopup	const	missing		auto-generated
lib/proto/accessibility.go::const::AccessibilityAXPropertyNameHidden	const	missing		auto-generated
lib/proto/accessibility.go::const::AccessibilityAXPropertyNameHiddenRoot	const	missing		auto-generated
lib/proto/accessibility.go::const::AccessibilityAXPropertyNameInvalid	const	missing		auto-generated
lib/proto/accessibility.go::const::AccessibilityAXPropertyNameKeyshortcuts	const	missing		auto-generated
lib/proto/accessibility.go::const::AccessibilityAXPropertyNameLabelledby	const	missing		auto-generated
lib/proto/accessibility.go::const::AccessibilityAXPropertyNameLevel	const	missing		auto-generated
lib/proto/accessibility.go::const::AccessibilityAXPropertyNameLive	const	missing		auto-generated
lib/proto/accessibility.go::const::AccessibilityAXPropertyNameModal	const	missing		auto-generated
lib/proto/accessibility.go::const::AccessibilityAXPropertyNameMultiline	const	missing		auto-generated
lib/proto/accessibility.go::const::AccessibilityAXPropertyNameMultiselectable	const	missing		auto-generated
lib/proto/accessibility.go::const::AccessibilityAXPropertyNameOrientation	const	missing		auto-generated
lib/proto/accessibility.go::const::AccessibilityAXPropertyNameOwns	const	missing		auto-generated
lib/proto/accessibility.go::const::AccessibilityAXPropertyNamePressed	const	missing		auto-generated
lib/proto/accessibility.go::const::AccessibilityAXPropertyNameReadonly	const	missing		auto-generated
lib/proto/accessibility.go::const::AccessibilityAXPropertyNameRelevant	const	missing		auto-generated
lib/proto/accessibility.go::const::AccessibilityAXPropertyNameRequired	const	missing		auto-generated
lib/proto/accessibility.go::const::AccessibilityAXPropertyNameRoledescription	const	missing		auto-generated
lib/proto/accessibility.go::const::AccessibilityAXPropertyNameRoot	const	missing		auto-generated
lib/proto/accessibility.go::const::AccessibilityAXPropertyNameSelected	const	missing		auto-generated
lib/proto/accessibility.go::const::AccessibilityAXPropertyNameSettable	const	missing		auto-generated
lib/proto/accessibility.go::const::AccessibilityAXPropertyNameURL	const	missing		auto-generated
lib/proto/accessibility.go::const::AccessibilityAXPropertyNameValuemax	const	missing		auto-generated
lib/proto/accessibility.go::const::AccessibilityAXPropertyNameValuemin	const	missing		auto-generated
lib/proto/accessibility.go::const::AccessibilityAXPropertyNameValuetext	const	missing		auto-generated
lib/proto/accessibility.go::const::AccessibilityAXValueNativeSourceTypeDescription	const	missing		auto-generated
lib/proto/accessibility.go::const::AccessibilityAXValueNativeSourceTypeFigcaption	const	missing		auto-generated
lib/proto/accessibility.go::const::AccessibilityAXValueNativeSourceTypeLabel	const	missing		auto-generated
lib/proto/accessibility.go::const::AccessibilityAXValueNativeSourceTypeLabelfor	const	missing		auto-generated
